City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Seevetal,DE,2021-04-24 17:11:27,53.4,9.9667,51.01,53,36,19.57
278,Umm Lajj,SA,2021-04-24 17:11:27,25.0213,37.2685,82.45,53,0,5.14
279,Mecca,SA,2021-04-24 17:11:28,21.4267,39.8261,89.2,29,22,5.44
280,Luderitz,NA,2021-04-24 17:11:28,-26.6481,15.1594,64.08,79,1,6.51
281,Amahai,ID,2021-04-24 17:11:28,-3.3333,128.9167,78.62,82,95,2.48
282,Tarko-Sale,RU,2021-04-24 17:11:29,64.9225,77.785,35.01,89,100,6.42
283,Honiara,SB,2021-04-24 17:11:29,-9.4333,159.95,77.67,83,56,2.95
284,Nordhorn,DE,2021-04-24 17:11:29,52.4333,7.0833,52.0,52,100,3.0
285,Kromy,RU,2021-04-24 17:11:30,52.6876,35.7667,37.45,72,98,14.72
286,Portland,US,2021-04-24 17:06:44,45.5234,-122.6762,48.99,81,90,9.22
287,Honningsvag,NO,2021-04-24 17:11:30,70.9821,25.9704,33.39,91,100,20.36
288,Warmbad,NA,2021-04-24 17:11:31,-28.45,18.7333,82.17,16,3,7.65
289,Chapais,CA,2021-04-24 17:11:31,49.7834,-74.8492,46.4,36,1,9.22
290,Bensonville,LR,2021-04-24 17:11:31,6.4461,-10.6125,89.6,66,75,9.22
291,Chakwal,PK,2021-04-24 17:08:17,32.9334,72.8585,72.68,26,17,5.75
292,Clemencia,CO,2021-04-24 17:11:32,10.5665,-75.325,91.4,66,40,8.05
293,Bonthe,SL,2021-04-24 17:11:32,7.5264,-12.505,86.76,60,41,12.73
294,Bella Union,UY,2021-04-24 17:11:33,-30.2752,-57.6007,68.23,87,100,5.1
295,Arrecife,ES,2021-04-24 17:11:33,28.963,-13.5477,77.0,44,20,17.27
296,Bulgan,MN,2021-04-24 17:11:33,48.8125,103.5347,32.27,98,100,3.89
297,San Cristobal,VE,2021-04-24 17:11:34,7.7669,-72.225,87.8,58,40,11.5
298,Carnarvon,AU,2021-04-24 17:11:06,-24.8667,113.6333,64.4,88,0,2.3
299,Ust-Kuyga,RU,2021-04-24 17:11:34,70.0167,135.6,22.01,94,100,10.94
300,Ilulissat,GL,2021-04-24 17:11:34,69.2167,-51.1,39.2,60,75,4.61
301,The Pas,CA,2021-04-24 17:11:35,53.8251,-101.2541,30.2,51,75,5.75
302,Fare,PF,2021-04-24 17:11:35,-16.7,-151.0167,79.88,73,100,7.52
303,Murray Bridge,AU,2021-04-24 17:11:35,-35.1167,139.2667,52.0,93,9,4.25
304,Vila,PT,2021-04-24 17:11:36,42.0304,-8.1588,66.99,58,100,1.99
305,Atar,MR,2021-04-24 17:11:36,20.5169,-13.0499,98.53,8,0,17.2
306,Necochea,AR,2021-04-24 17:11:36,-38.5473,-58.7368,66.0,57,4,11.01
307,Fukue,JP,2021-04-24 17:11:37,32.6881,128.8419,61.52,83,6,12.77
308,Cockburn Town,TC,2021-04-24 17:11:37,21.4612,-71.1419,78.75,75,22,19.55
309,Formosa Do Rio Preto,BR,2021-04-24 17:11:37,-11.0483,-45.1931,82.2,67,55,0.85
310,Nome,US,2021-04-24 17:11:38,64.5011,-165.4064,28.4,80,20,3.06
311,Kadoma,JP,2021-04-24 17:11:38,34.7333,135.5833,62.01,64,38,3.91
312,Pacific Grove,US,2021-04-24 17:06:41,36.6177,-121.9166,55.0,80,100,1.1
313,Baruun-Urt,MN,2021-04-24 17:11:39,46.6806,113.2792,43.92,18,100,10.94
314,Pangnirtung,CA,2021-04-24 17:11:15,66.1451,-65.7125,30.2,80,20,8.05
315,Safaga,EG,2021-04-24 17:11:39,26.7292,33.9365,80.6,29,0,16.11
316,Charters Towers,AU,2021-04-24 17:11:39,-20.1,146.2667,65.59,90,100,10.07
317,Harqalah,TN,2021-04-24 17:11:40,36.0303,10.509,68.0,45,0,12.66
318,Srednekolymsk,RU,2021-04-24 17:11:40,67.45,153.6833,10.76,95,100,8.39
319,Ganzhou,CN,2021-04-24 17:11:41,28.8184,115.4327,62.06,90,100,12.12
320,Avera,US,2021-04-24 17:11:41,33.194,-82.5271,62.6,97,90,9.22
321,Oranjemund,NA,2021-04-24 17:11:41,-28.55,16.4333,60.6,86,6,6.78
322,Mongar,BT,2021-04-24 17:11:41,27.2747,91.2396,56.82,64,49,5.46
323,Magistralnyy,RU,2021-04-24 17:11:42,56.1725,107.4458,32.85,98,100,1.57
324,Leningradskiy,RU,2021-04-24 17:11:42,69.3833,178.4167,18.25,94,100,4.36
325,Nueve De Julio,AR,2021-04-24 17:11:42,-35.4444,-60.8831,73.0,58,0,4.0
326,Santa Isabel Do Rio Negro,BR,2021-04-24 17:11:13,-0.4139,-65.0192,90.93,52,62,5.23
327,Lata,PT,2021-04-24 17:11:43,40.1629,-8.3327,66.0,89,100,7.0
328,Prince Rupert,CA,2021-04-24 17:11:43,54.3161,-130.3201,48.2,76,20,4.61
329,Uvat,RU,2021-04-24 17:11:44,59.1433,68.8953,45.32,52,100,5.14
330,Tonekabon,IR,2021-04-24 17:11:44,36.8163,50.8738,60.8,88,75,2.3
331,Novyy Urgal,RU,2021-04-24 17:11:44,51.0736,132.5642,25.21,61,21,4.23
332,Raton,US,2021-04-24 17:11:45,36.9034,-104.4391,55.4,26,1,14.97
333,Taoudenni,ML,2021-04-24 17:11:45,22.6783,-3.9836,103.57,7,0,14.92
334,Khash,IR,2021-04-24 17:11:45,28.2211,61.2158,75.11,7,12,3.69
335,Sotouboua,TG,2021-04-24 17:11:46,8.5667,0.9833,81.84,59,99,1.34
336,Samarinda,ID,2021-04-24 17:11:46,-0.5,117.15,73.69,88,27,1.92
337,Tocopilla,CL,2021-04-24 17:11:46,-22.092,-70.1979,69.3,62,14,6.08
338,Port Lincoln,AU,2021-04-24 17:11:46,-34.7333,135.8667,58.1,68,3,3.91
339,Mechetinskaya,RU,2021-04-24 17:11:47,46.7713,40.456,47.12,65,3,8.57
340,High Prairie,CA,2021-04-24 17:08:42,55.4334,-116.4858,32.0,55,71,10.36
341,Brokopondo,SR,2021-04-24 17:11:47,4.75,-55.1667,79.7,86,100,6.4
342,Bogorodskoye,RU,2021-04-24 17:11:48,56.55,37.8833,36.25,99,100,9.04
343,Turukhansk,RU,2021-04-24 17:11:48,65.8167,87.9833,33.67,99,98,8.99
344,Nambucca Heads,AU,2021-04-24 17:11:48,-30.65,153.0,53.6,87,53,4.61
345,San Vicente,AR,2021-04-24 17:11:49,-26.6167,-54.1333,61.97,99,100,3.04
346,Filingue,NE,2021-04-24 17:11:49,14.3521,3.3168,105.94,4,20,2.8
347,Mkushi,ZM,2021-04-24 17:11:49,-13.6202,29.3939,66.2,70,87,6.31
348,Zhigansk,RU,2021-04-24 17:11:50,66.7697,123.3711,33.1,98,100,10.42
349,Katsuura,JP,2021-04-24 17:11:50,35.1333,140.3,60.8,67,0,11.5
350,Riyadh,SA,2021-04-24 17:11:09,24.6877,46.7219,95.0,13,0,7.4
351,Mount Gambier,AU,2021-04-24 17:11:51,-37.8333,140.7667,48.2,93,99,2.3
352,Olinda,BR,2021-04-24 17:11:51,-8.0089,-34.8553,82.4,65,40,9.22
353,Itupiranga,BR,2021-04-24 17:11:51,-5.1347,-49.3267,82.4,57,75,2.64
354,Mayo,US,2021-04-24 17:11:52,38.8876,-76.5119,64.0,48,1,10.36
355,Sterling,US,2021-04-24 17:11:52,39.0062,-77.4286,64.99,29,90,10.36
356,Braganca,BR,2021-04-24 17:11:53,-1.0536,-46.7656,82.87,83,99,4.34
357,Nanortalik,GL,2021-04-24 17:11:54,60.1432,-45.2371,41.49,74,99,5.03
358,Berlevag,NO,2021-04-24 17:11:54,70.8578,29.0864,34.79,75,100,16.44
359,Juazeiro,BR,2021-04-24 17:11:55,-9.4117,-40.4986,91.4,49,20,8.05
360,Jurm,AF,2021-04-24 17:11:55,36.8648,70.8342,54.3,44,100,2.68
361,Dunedin,NZ,2021-04-24 17:11:56,-45.8742,170.5036,48.99,79,31,8.99
362,Huntington,US,2021-04-24 17:11:56,38.4193,-82.4452,60.01,54,90,5.75
363,Nelson Bay,AU,2021-04-24 17:11:56,-32.7167,152.15,53.01,100,0,4.61
364,Manokwari,ID,2021-04-24 17:11:57,-0.8667,134.0833,78.71,80,100,2.51
365,Bambous Virieux,MU,2021-04-24 17:11:57,-20.3428,57.7575,80.01,83,75,12.66
366,Hasaki,JP,2021-04-24 17:11:57,35.7333,140.8333,50.0,93,20,5.75
367,Colan,PA,2021-04-24 17:11:57,7.5873,-80.2296,85.48,53,56,11.68
368,Nyurba,RU,2021-04-24 17:11:58,63.2842,118.3319,31.42,92,71,4.09
369,Jumla,NP,2021-04-24 17:11:58,29.2747,82.1838,45.63,73,85,5.08
370,Bundaberg,AU,2021-04-24 17:11:58,-24.85,152.35,62.01,88,0,9.22
371,Miri,MY,2021-04-24 17:11:59,4.4148,114.0089,80.6,89,20,3.44
372,Maceio,BR,2021-04-24 17:09:27,-9.6658,-35.7353,87.8,58,20,10.36
373,Genhe,CN,2021-04-24 17:11:59,50.7833,121.5167,32.56,51,28,2.98
374,Bathsheba,BB,2021-04-24 17:11:59,13.2167,-59.5167,86.0,51,20,20.71
375,Dorverden,DE,2021-04-24 17:12:00,52.85,9.2333,55.0,49,0,14.97
376,Acapulco,MX,2021-04-24 17:12:00,16.8634,-99.8901,86.0,45,75,6.91
377,Maniitsoq,GL,2021-04-24 17:12:01,65.4167,-52.9,38.1,71,0,0.76
378,Geraldton,AU,2021-04-24 17:12:01,-28.7667,114.6,60.8,94,27,4.61
379,Munsingen,DE,2021-04-24 17:12:01,48.4113,9.497,64.4,24,0,8.05
380,Grand Gaube,MU,2021-04-24 17:12:01,-20.0064,57.6608,80.01,81,99,8.99
381,Moen,NO,2021-04-24 17:12:02,69.1304,18.6123,33.8,51,40,9.22
382,San Policarpo,PH,2021-04-24 17:12:02,12.1791,125.5072,77.54,86,93,4.85
383,Sahuaripa,MX,2021-04-24 17:12:02,29.05,-109.2333,79.48,11,4,2.8
384,Sieradz,PL,2021-04-24 17:12:03,51.5958,18.7302,48.0,66,95,5.01
385,Hirara,JP,2021-04-24 17:12:03,24.8,125.2833,71.15,77,100,17.27
386,Carnduff,CA,2021-04-24 17:12:04,49.1667,-101.8009,41.0,32,43,5.99
387,Osypenko,UA,2021-04-24 17:12:04,46.9136,36.8253,54.0,100,80,5.99
388,Tiassale,CI,2021-04-24 17:12:04,5.8983,-4.8283,87.84,66,91,6.51
389,Akyab,MM,2021-04-24 17:12:05,20.15,92.9,82.44,79,42,9.57
390,Reda,PL,2021-04-24 17:12:05,54.6053,18.3472,45.0,38,0,12.66
391,La Grande,US,2021-04-24 17:12:05,45.3246,-118.0877,46.99,82,100,4.03
392,Pyshchug,RU,2021-04-24 17:12:06,58.8873,45.7134,45.84,80,100,10.47
393,Mosquera,CO,2021-04-24 17:11:58,4.7059,-74.2302,69.8,32,40,4.61
394,Touros,BR,2021-04-24 17:12:06,-5.1989,-35.4608,78.8,89,75,14.97
395,Poum,NC,2021-04-24 17:12:06,-20.2333,164.0167,78.24,81,94,13.96
396,Pontianak,ID,2021-04-24 17:10:20,-0.0333,109.3333,77.0,100,45,2.66
397,Elmadag,TR,2021-04-24 17:12:07,39.9208,33.2308,66.2,45,40,6.91
398,Sur,OM,2021-04-24 17:12:07,22.5667,59.5289,87.96,39,3,9.62
399,Tual,ID,2021-04-24 17:12:07,-5.6667,132.75,84.83,67,99,17.0
400,Bilibino,RU,2021-04-24 17:12:08,68.0546,166.4372,21.02,95,100,1.77
401,Bellavista,PE,2021-04-24 17:12:08,-7.0561,-76.5911,89.6,62,40,2.68
402,El Campo,US,2021-04-24 17:12:08,29.1966,-96.2697,82.99,44,1,13.8
403,Sao Joao Da Barra,BR,2021-04-24 17:12:09,-21.6403,-41.0511,86.0,51,20,6.8
404,Bagrami,AF,2021-04-24 17:12:09,34.4938,69.2743,62.6,29,0,3.44
405,Butterworth,MY,2021-04-24 17:12:09,5.3991,100.3638,82.99,78,20,3.44
406,Muravlenko,RU,2021-04-24 17:12:10,63.7898,74.523,33.4,99,100,3.69
407,Mantua,IT,2021-04-24 17:12:10,45.1667,10.7833,70.0,43,1,3.0
408,Nantucket,US,2021-04-24 17:12:10,41.2835,-70.0995,59.0,47,1,17.27
409,Sioni,GE,2021-04-24 17:12:11,41.9895,45.0239,59.0,72,0,6.91
410,Catamarca,AR,2021-04-24 17:12:11,-28.4696,-65.7852,71.01,79,74,1.01
411,Knurow,PL,2021-04-24 17:08:31,50.2197,18.6507,53.01,46,100,5.01
412,Naze,JP,2021-04-24 17:12:12,28.3667,129.4833,64.98,66,93,19.62
413,Ampanihy,MG,2021-04-24 17:12:12,-24.7,44.75,74.39,65,53,6.33
414,Batagay-Alyta,RU,2021-04-24 17:12:12,67.8006,130.4114,17.37,83,100,5.82
415,Nishihara,JP,2021-04-24 17:12:13,26.1842,127.7558,68.0,94,75,9.22
416,Barentu,ER,2021-04-24 17:12:13,15.1139,37.5928,90.28,18,44,5.21
417,Vestmannaeyjar,IS,2021-04-24 17:12:13,63.4427,-20.2734,44.6,87,90,20.71
418,Sasovo,RU,2021-04-24 17:12:14,54.3537,41.9199,41.16,78,100,14.05
419,Saldanha,ZA,2021-04-24 17:12:14,-33.0117,17.9442,66.2,55,91,6.91
420,Yakeshi,CN,2021-04-24 17:12:14,49.2833,120.7333,39.36,36,44,3.87
421,Ambovombe,MG,2021-04-24 17:12:15,-25.1667,46.0833,73.17,76,1,13.85
422,Ilebo,CD,2021-04-24 17:12:15,-4.3167,20.5833,73.31,96,97,2.04
423,Ithaca,US,2021-04-24 17:12:16,42.4406,-76.4966,62.6,29,20,10.36
424,Buala,SB,2021-04-24 17:12:16,-8.145,159.5921,79.5,82,54,1.9
425,Aykhal,RU,2021-04-24 17:12:16,66.0,111.5,19.83,97,88,5.93
426,Palana,RU,2021-04-24 17:12:17,59.1167,159.9667,25.18,97,100,8.75
427,Morgan City,US,2021-04-24 17:12:17,29.6994,-91.2068,82.0,83,90,19.57
428,Winslow,US,2021-04-24 17:07:32,35.0242,-110.6974,68.0,17,1,16.11
429,Arlit,NE,2021-04-24 17:12:17,18.7369,7.3853,104.29,6,8,6.73
430,Yar-Sale,RU,2021-04-24 17:12:18,66.8333,70.8333,29.59,94,97,3.76
431,Huangpi,CN,2021-04-24 17:12:18,30.8845,114.3779,57.2,100,40,6.71
432,Madras,IN,2021-04-24 17:12:18,13.0878,80.2785,84.2,79,40,5.75
433,Tilichiki,RU,2021-04-24 17:12:19,60.4667,166.1,22.57,91,99,5.55
434,Mehriz,IR,2021-04-24 17:12:19,31.5917,54.4318,86.0,15,75,9.22
435,Marsa Matruh,EG,2021-04-24 17:12:19,31.3525,27.2453,71.6,43,0,13.8
436,Bissora,GW,2021-04-24 17:12:20,12.2231,-15.4475,91.4,52,0,11.5
437,Kanbe,MM,2021-04-24 17:12:20,16.7053,96.0017,84.2,84,40,9.22
438,Kaoma,ZM,2021-04-24 17:12:20,-14.7833,24.8,70.56,45,43,4.36
439,Flin Flon,CA,2021-04-24 17:12:21,54.7682,-101.865,28.4,40,40,4.61
440,High Rock,BS,2021-04-24 17:12:21,26.6208,-78.2833,80.6,74,75,18.41
441,Yerbogachen,RU,2021-04-24 17:12:21,61.2767,108.0108,29.05,95,100,2.17
442,Evensk,RU,2021-04-24 17:12:22,61.95,159.2333,16.95,82,100,10.85
443,Guarapuava,BR,2021-04-24 17:12:22,-25.3953,-51.4581,72.97,46,68,6.02
444,Baghdad,IQ,2021-04-24 17:09:53,33.3406,44.4009,84.2,18,0,2.3
445,Myaundzha,RU,2021-04-24 17:12:22,63.0494,147.1858,-10.79,95,30,4.32
446,Tieling,CN,2021-04-24 17:12:23,42.2931,123.8414,48.99,1,3,5.77
447,Petropavlovsk-Kamchatskiy,RU,2021-04-24 17:12:04,53.0452,158.6483,33.8,100,90,4.47
448,Ankara,TR,2021-04-24 17:12:23,39.9199,32.8543,66.2,42,75,2.3
449,Barcelos,PT,2021-04-24 17:08:10,41.5388,-8.6151,66.99,94,75,8.05
450,Lethem,GY,2021-04-24 17:12:24,3.3803,-59.7968,92.5,44,96,9.98
451,Pevek,RU,2021-04-24 17:12:24,69.7008,170.3133,15.49,90,100,2.75
452,Westport,US,2021-04-24 17:12:24,41.1415,-73.3579,66.0,34,1,14.97
453,Laguna,US,2021-04-24 17:12:24,38.421,-121.4238,59.0,62,1,5.75
454,Sainte-Thecle,CA,2021-04-24 17:12:25,46.8168,-72.4991,68.0,31,42,8.05
455,High Level,CA,2021-04-24 17:08:33,58.5169,-117.136,32.0,47,20,6.46
456,Leopold,AU,2021-04-24 17:12:25,-38.1833,144.4667,50.0,93,40,8.05
457,Kavieng,PG,2021-04-24 17:12:26,-2.5744,150.7967,81.01,78,49,6.67
458,Sao Felix Do Xingu,BR,2021-04-24 17:12:26,-6.6447,-51.995,86.58,66,86,1.01
459,Gizo,SB,2021-04-24 17:12:26,-8.103,156.8419,81.43,78,66,6.13
460,Abu Samrah,SY,2021-04-24 17:12:27,35.3029,37.1841,76.86,32,58,11.1
461,Belyy Yar,RU,2021-04-24 17:12:27,53.6039,91.3903,30.2,59,0,4.47
462,Port Macquarie,AU,2021-04-24 17:12:27,-31.4333,152.9167,53.01,92,14,1.99
463,Saurimo,AO,2021-04-24 17:12:27,-9.6608,20.3916,66.58,89,88,3.51
464,Cairo,EG,2021-04-24 17:07:55,30.0626,31.2497,78.8,29,0,13.8
465,Angoche,MZ,2021-04-24 17:12:28,-16.2325,39.9086,76.28,79,33,7.05
466,Bosaso,SO,2021-04-24 17:12:28,11.2842,49.1816,85.19,66,80,4.03
467,Araouane,ML,2021-04-24 17:12:29,18.9048,-3.5265,104.54,6,0,4.38
468,Biak,ID,2021-04-24 17:12:29,-0.9131,122.8766,77.34,76,78,5.14
469,Carutapera,BR,2021-04-24 17:12:29,-1.195,-46.02,83.41,79,95,5.84
470,Talnakh,RU,2021-04-24 17:12:30,69.4865,88.3972,32.58,98,100,13.0
471,Kununurra,AU,2021-04-24 17:12:30,-15.7667,128.7333,73.4,35,10,6.91
472,Panama City,PA,2021-04-24 17:12:08,8.9936,-79.5197,90.0,62,40,5.75
473,Bien Hoa,VN,2021-04-24 17:12:31,10.95,106.8167,82.4,83,40,3.44
474,Miranda De Ebro,ES,2021-04-24 17:12:31,42.6865,-2.947,66.2,42,40,9.22
475,Barpathar,IN,2021-04-24 17:12:31,26.3,93.8667,77.38,27,26,2.53
476,Ahipara,NZ,2021-04-24 17:12:31,-35.1667,173.1667,59.23,85,76,8.7
477,Hamilton,US,2021-04-24 17:10:41,39.1834,-84.5333,54.0,66,90,3.44
478,Dingle,PH,2021-04-24 17:12:32,10.9995,122.6711,76.64,83,82,2.13
479,Saint-Georges,GD,2021-04-24 17:12:32,12.0564,-61.7485,86.0,66,40,21.85
480,El Copey,CO,2021-04-24 17:12:33,10.1503,-73.9614,95.0,54,43,1.99
481,Sidi Ali,DZ,2021-04-24 17:12:33,36.0998,0.4206,74.64,48,77,19.93
482,Riverton,US,2021-04-24 17:12:33,40.5219,-111.9391,61.0,35,1,21.85
483,Sao Miguel Do Araguaia,BR,2021-04-24 17:12:34,-13.275,-50.1628,88.81,43,4,2.82
484,Udachnyy,RU,2021-04-24 17:12:34,66.4167,112.4,23.63,95,96,4.83
485,Bentiu,SS,2021-04-24 17:12:34,9.2333,29.8333,80.8,55,84,5.99
486,Mandalgovi,MN,2021-04-24 17:08:06,45.7625,106.2708,48.04,80,100,4.61
487,Banda Aceh,ID,2021-04-24 17:12:35,5.5577,95.3222,80.26,75,100,10.54
488,Lugus,PH,2021-04-24 17:12:35,5.7036,120.8203,82.56,71,49,1.54
489,Kavaratti,IN,2021-04-24 17:12:35,10.5669,72.642,84.67,72,11,7.67
490,Clinton,US,2021-04-24 17:10:04,42.587,-82.9199,63.0,51,75,9.22
491,Correntina,BR,2021-04-24 17:12:36,-13.3433,-44.6367,93.33,31,23,2.84
492,Azul,AR,2021-04-24 17:12:36,-36.777,-59.8585,65.28,54,1,14.05
493,Kabare,CD,2021-04-24 17:12:37,-2.4683,28.8242,62.8,94,88,1.59
494,Hami,CN,2021-04-24 17:12:37,42.8,93.45,52.0,19,32,4.18
495,Monrovia,LR,2021-04-24 17:12:37,6.3005,-10.7969,89.6,66,75,9.22
496,Sorkjosen,NO,2021-04-24 17:12:38,69.8,20.9333,30.87,78,100,13.69
497,Nongan,CN,2021-04-24 17:12:38,44.382,125.1685,37.4,41,0,2.24
498,Marzuq,YE,2021-04-24 17:12:38,14.4,46.4667,74.01,63,19,11.07
499,Fairbanks,US,2021-04-24 17:12:39,64.8378,-147.7164,41.0,52,1,6.91
500,Marsh Harbour,BS,2021-04-24 17:12:39,26.5412,-77.0636,76.28,70,100,16.15
501,Calama,CL,2021-04-24 17:12:39,-22.4667,-68.9333,64.4,36,40,21.85
502,Mala Vyska,UA,2021-04-24 17:12:39,48.6431,31.6366,40.5,60,65,6.85
503,Lagos,NG,2021-04-24 17:11:21,6.5833,3.75,86.0,74,40,16.11
504,Si Chiang Mai,TH,2021-04-24 17:12:40,17.9564,102.5867,93.0,62,87,5.82
505,Izumo,JP,2021-04-24 17:12:40,35.3667,132.7667,53.6,94,75,1.14
506,Moree,AU,2021-04-24 17:12:41,-29.4667,149.85,46.4,76,43,5.75
507,Pervomayskoye,RU,2021-04-24 17:12:41,43.919,46.7102,54.34,68,69,8.25
508,General Roca,AR,2021-04-24 17:12:41,-39.0333,-67.5833,64.4,52,0,4.61
509,Sobolevo,RU,2021-04-24 17:12:42,54.4299,31.8996,37.11,69,99,10.42
510,Namatanai,PG,2021-04-24 17:12:42,-3.6667,152.4333,78.35,80,49,5.41
511,Port Hedland,AU,2021-04-24 17:12:42,-20.3167,118.5667,69.8,64,0,9.22
512,Qaqortoq,GL,2021-04-24 17:12:43,60.7167,-46.0333,59.0,29,75,25.32
513,Port Shepstone,ZA,2021-04-24 17:12:43,-30.7414,30.455,69.78,83,15,12.03
514,Hailey,US,2021-04-24 17:12:43,43.5196,-114.3153,46.4,61,90,4.61
515,Tanout,NE,2021-04-24 17:12:44,14.9709,8.8879,101.17,9,59,8.16
516,Pemangkat,ID,2021-04-24 17:12:44,1.1667,108.9667,79.65,80,58,4.7
517,Amparafaravola,MG,2021-04-24 17:12:45,-17.5833,48.2167,64.15,94,88,5.66
518,Yanam,IN,2021-04-24 17:12:45,16.7333,82.2167,81.0,83,45,3.42
519,Salym,RU,2021-04-24 17:12:45,60.0625,71.4789,40.15,77,94,4.43
520,Jacareacanga,BR,2021-04-24 17:12:45,-6.2222,-57.7528,93.34,44,80,3.69
521,Hastings,GB,2021-04-24 17:12:46,50.8552,0.5729,53.6,58,20,18.41
522,Jiangyou,CN,2021-04-24 17:12:46,31.7667,104.7167,63.01,73,100,2.62
523,Tabou,CI,2021-04-24 17:12:46,4.423,-7.3528,85.05,74,86,11.43
524,Prainha,BR,2021-04-24 17:12:47,-1.8,-53.48,88.0,59,50,3.18
525,Maldonado,UY,2021-04-24 17:12:47,-34.6667,-54.9167,68.0,88,90,10.36
526,Koumac,NC,2021-04-24 17:12:47,-20.5667,164.2833,75.47,88,88,11.65
527,Diego De Almagro,CL,2021-04-24 17:12:48,-26.3667,-70.05,71.92,28,0,8.63
528,Srandakan,ID,2021-04-24 17:12:48,-7.9386,110.2506,76.14,82,14,3.6
529,Valley City,US,2021-04-24 17:12:48,46.9233,-98.0032,37.4,25,1,8.05
530,Liverpool,GB,2021-04-24 17:09:47,53.4106,-2.9779,66.2,39,60,8.05
531,Camacari,BR,2021-04-24 17:12:49,-12.6975,-38.3242,84.2,70,40,10.36
532,Mabaruma,GY,2021-04-24 17:12:49,8.2,-59.7833,83.61,68,60,8.3
533,Chinsali,ZM,2021-04-24 17:12:50,-10.5414,32.0816,62.98,92,50,6.02
534,Igunga,TZ,2021-04-24 17:12:50,-4.2833,33.8833,72.59,68,79,7.07
535,Mackay,AU,2021-04-24 17:12:50,-21.15,149.2,68.0,94,90,6.91
536,Ugoofaaru,MV,2021-04-24 17:12:51,5.6667,73.0,84.07,71,12,5.26
537,Broome,US,2021-04-24 17:12:51,42.2506,-75.833,64.0,29,40,8.05
538,Cimislia,MD,2021-04-24 17:12:51,46.52,28.7842,51.8,40,0,3.44
539,Olga,RU,2021-04-24 17:12:52,43.7444,135.2892,36.48,64,7,5.48
540,Aksu,CN,2021-04-24 17:12:52,41.1231,80.2644,58.35,27,36,5.75
541,Ulladulla,AU,2021-04-24 17:12:52,-35.35,150.4667,52.0,76,37,8.05
542,Skibbereen,IE,2021-04-24 17:12:53,51.55,-9.2667,55.4,54,0,19.57
543,Coruripe,BR,2021-04-24 17:12:53,-10.1256,-36.1756,84.27,64,37,11.14
544,Murgab,TM,2021-04-24 17:12:53,37.4966,61.9714,71.6,37,90,4.61
545,Samarai,PG,2021-04-24 17:12:54,-10.6167,150.6667,81.86,80,100,14.07
546,Ponoka,CA,2021-04-24 17:12:54,52.6768,-113.5815,33.8,44,35,6.91
547,Morondava,MG,2021-04-24 17:12:54,-20.2833,44.2833,80.31,74,2,11.52
548,Burnie,AU,2021-04-24 17:12:55,-41.0667,145.9167,48.0,86,73,3.0
549,Foz,ES,2021-04-24 17:12:55,43.5692,-7.2544,70.0,50,100,5.99
550,Sukaraja,ID,2021-04-24 17:12:55,-7.4519,108.1944,72.52,95,83,0.96
551,Trincomalee,LK,2021-04-24 17:12:56,8.5711,81.2335,83.46,74,11,9.4
552,Eucaliptus,BO,2021-04-24 17:12:56,-17.5833,-67.5167,57.2,35,20,11.5
553,Lesnyye Polyany,RU,2021-04-24 17:12:56,55.9667,37.8667,41.0,87,90,13.42
554,Susanville,US,2021-04-24 17:12:56,40.4163,-120.653,46.4,57,90,8.05
